event_id,event_start_date,event_end_date,occurrence_year,occurrence_month,end_year,end_month,event_year,event_month,event_quarter,year_month,loss_amount_10k_cny,gross_loss_cny,recovery_amount_cny,net_loss_cny,log_gross_loss,loss_severity_bucket,is_high_loss,bank_involved_code_raw,num_banks_involved,primary_bank_code,province_occurred,city_occurred,causal_factor,event_type,business_line,event_duration_months,description
2364,,,,,,,,,,NaT,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,,0,,"Beijing,Inner mongolia,Inner mongolia",,Process,Employment practices and workplace safety,No business line,,"Operational risk event: Employment practices and workplace safety caused by Process in No business line located in Beijing,Inner mongolia,Inner mongolia, Unknown city."
2365,,,,,,,,,,NaT,50.0,500000.0,0.0,500000.0,13.122365377402328,Medium,0,6,1,6,"Beijing,Inner mongolia,Inner mongolia",,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing,Inner mongolia,Inner mongolia, Unknown city."
2366,2019-04-01,,2019.0,4.0,,,2019.0,4.0,2.0,2019-04,5.0,50000.0,0.0,50000.0,10.819798284210286,Low,0,75,1,75,"Beijing,Fujian",Fuzhou,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing,Fujian, Fuzhou."
2367,2019-04-01,,2019.0,4.0,,,2019.0,4.0,2.0,2019-04,5.0,50000.0,0.0,50000.0,10.819798284210286,Low,0,,0,,,,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Unknown city."
2368,2019-04-01,,2019.0,4.0,,,2019.0,4.0,2.0,2019-04,5.0,50000.0,0.0,50000.0,10.819798284210286,Low,0,,0,,,,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Unknown city."
2369,2019-04-01,,2019.0,4.0,,,2019.0,4.0,2.0,2019-04,10.0,100000.0,0.0,100000.0,11.51293546492023,Medium,0,,0,,,,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Unknown city."
2370,2019-04-01,,2019.0,4.0,,,2019.0,4.0,2.0,2019-04,15.0,150000.0,0.0,150000.0,11.918397239722838,Medium,0,,0,,,,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Unknown city."
2371,2019-03-01,,2019.0,3.0,,,2019.0,3.0,1.0,2019-03,6.0,60000.0,0.0,60000.0,11.002116507732017,Low,0,7,1,7,"Beijing,Fujian",Fuzhou,Process,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Beijing,Fujian, Fuzhou."
2372,2019-03-01,,2019.0,3.0,,,2019.0,3.0,1.0,2019-03,50.0,500000.0,0.0,500000.0,13.122365377402328,Medium,0,6,1,6,"Beijing,Liaoning",Dalian,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing,Liaoning, Dalian."
2373,2019-03-01,,2019.0,3.0,,,2019.0,3.0,1.0,2019-03,50.0,500000.0,0.0,500000.0,13.122365377402328,Medium,0,,0,,,,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Unknown city."
2374,2019-03-01,,2019.0,3.0,,,2019.0,3.0,1.0,2019-03,50.0,500000.0,0.0,500000.0,13.122365377402328,Medium,0,,0,,,,Process,"Clients, products & business practices",Payment and settlement,,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Unknown province, Unknown city."
